Entity,Day,"People vaccinated (cumulative, per hundred)"
World,2021-03-28,12.257919
World,2021-03-29,12.336525
World,2021-03-30,12.4426
World,2021-03-31,12.561198
World,2021-04-01,12.699205
World,2021-04-02,12.814726
World,2021-04-03,12.903923
World,2021-04-04,12.972808
World,2021-04-05,13.082192
World,2021-04-06,13.218758
World,2021-04-07,13.357026
World,2021-04-08,13.515748
World,2021-04-09,13.659729
World,2021-04-10,13.771453
World,2021-04-11,13.85024
World,2021-04-12,13.972825
World,2021-04-13,14.093473
World,2021-04-14,14.223414
World,2021-04-15,14.3428
World,2021-04-16,14.458492
World,2021-04-17,14.546948
World,2021-04-18,14.599314
World,2021-04-19,14.692336
World,2021-04-20,14.784647
World,2021-04-21,14.88413
World,2021-04-22,14.997378
World,2021-04-23,15.107197
World,2021-04-24,15.187198
World,2021-04-25,15.243399
World,2021-04-26,15.339854
World,2021-04-27,15.442716
World,2021-04-28,15.558181
World,2021-04-29,15.665438
World,2021-04-30,15.769161
World,2021-05-01,15.831178
World,2021-05-02,15.87197
World,2021-05-03,15.946474
World,2021-05-04,16.040861
World,2021-05-05,16.14796
World,2021-05-06,16.264322
World,2021-05-07,16.373072
World,2021-05-08,16.446661
World,2021-05-09,16.493643
World,2021-05-10,16.582859
World,2021-05-11,16.684704
World,2021-05-12,16.796648
World,2021-05-13,16.896513
World,2021-05-14,16.994896
World,2021-05-15,17.084581
World,2021-05-16,17.143175
World,2021-05-17,17.238161
World,2021-05-18,17.355625
World,2021-05-19,17.47313
World,2021-05-20,17.600105
World,2021-05-21,17.72223
World,2021-05-22,17.815788
World,2021-05-23,17.884706
World,2021-05-24,17.990837
World,2021-05-25,18.101315
World,2021-05-26,18.240417
World,2021-05-27,18.381699
World,2021-05-28,18.513933
World,2021-05-29,18.637892
World,2021-05-30,18.711468
World,2021-05-31,18.816551
World,2021-06-01,18.952187
World,2021-06-02,19.102217
World,2021-06-03,19.246294
World,2021-06-04,19.421556
World,2021-06-05,19.532913
World,2021-06-06,19.621796
World,2021-06-07,19.75606
World,2021-06-08,19.919758
World,2021-06-09,20.085474
World,2021-06-10,20.248394
World,2021-06-11,20.483932
World,2021-06-12,20.676704
World,2021-06-13,20.8503
World,2021-06-14,21.064726
World,2021-06-15,21.29718
World,2021-06-16,21.537355
World,2021-06-17,21.816343
World,2021-06-18,22.060991
World,2021-06-19,22.276262
World,2021-06-20,22.465372
World,2021-06-21,22.753649
World,2021-06-22,23.017845
World,2021-06-23,23.251503
World,2021-06-24,23.523674
World,2021-06-25,23.789349
World,2021-06-26,24.040293
World,2021-06-27,24.22571
World,2021-06-28,24.436932
World,2021-06-29,24.694792
World,2021-06-30,24.918972
World,2021-07-01,25.169947
World,2021-07-02,25.374262
World,2021-07-03,25.611975
World,2021-07-04,25.790836
World,2021-07-05,25.996635
World,2021-07-06,26.22925
World,2021-07-07,26.46424
World,2021-07-08,26.75669
World,2021-07-09,26.983719
World,2021-07-10,27.176022
World,2021-07-11,27.335629
World,2021-07-12,27.541687
World,2021-07-13,27.80328
World,2021-07-14,28.059006
World,2021-07-15,28.311098
World,2021-07-16,28.55015
World,2021-07-17,28.76439
World,2021-07-18,28.933989
World,2021-07-19,29.135912
World,2021-07-20,29.354729
World,2021-07-21,29.566042
World,2021-07-22,29.809004
World,2021-07-23,30.044598
World,2021-07-24,30.2537
World,2021-07-25,30.422419
World,2021-07-26,30.666775
World,2021-07-27,30.914623
World,2021-07-28,31.176857
World,2021-07-29,31.455654
World,2021-07-30,31.731293
World,2021-07-31,31.987537
World,2021-08-01,32.201878
World,2021-08-02,32.459793
World,2021-08-03,32.755608
World,2021-08-04,33.00753
World,2021-08-05,33.273777
World,2021-08-06,33.54561
World,2021-08-07,33.786514
World,2021-08-08,34.00651
World,2021-08-09,34.259068
World,2021-08-10,34.527073
World,2021-08-11,34.79206
World,2021-08-12,35.084347
World,2021-08-13,35.377666
World,2021-08-14,35.63352
World,2021-08-15,35.82702
World,2021-08-16,36.06429
World,2021-08-17,36.330006
World,2021-08-18,36.580067
World,2021-08-19,36.82483
World,2021-08-20,37.077354
World,2021-08-21,37.285576
World,2021-08-22,37.468433
World,2021-08-23,37.667152
World,2021-08-24,37.925312
World,2021-08-25,38.212196
World,2021-08-26,38.466797
World,2021-08-27,38.72371
World,2021-08-28,38.942604
World,2021-08-29,39.11001
World,2021-08-30,39.30856
World,2021-08-31,39.507034
World,2021-09-01,39.80379
World,2021-09-02,40.010574
World,2021-09-03,40.200314
World,2021-09-04,40.334904
World,2021-09-05,40.490334
World,2021-09-06,40.658764
World,2021-09-07,40.88594
World,2021-09-08,41.10419
World,2021-09-09,41.332466
World,2021-09-10,41.51095
World,2021-09-11,41.70399
World,2021-09-12,41.84966
World,2021-09-13,42.047695
World,2021-09-14,42.198715
World,2021-09-15,42.39032
World,2021-09-16,42.5909
World,2021-09-17,42.76843
World,2021-09-18,43.02208
World,2021-09-19,43.19382
World,2021-09-20,43.35897
World,2021-09-21,43.56562
World,2021-09-22,43.754864
World,2021-09-23,43.971184
World,2021-09-24,44.197575
World,2021-09-25,44.350487
World,2021-09-26,44.494102
World,2021-09-27,44.726555
World,2021-09-28,44.90034
World,2021-09-29,45.16365
World,2021-09-30,45.35528
World,2021-10-01,45.54263
World,2021-10-02,45.718796
World,2021-10-03,45.86122
World,2021-10-04,46.005814
World,2021-10-05,46.181263
World,2021-10-06,46.344517
World,2021-10-07,46.489246
World,2021-10-08,46.66658
World,2021-10-09,46.829304
World,2021-10-10,46.981964
World,2021-10-11,47.110588
World,2021-10-12,47.277874
World,2021-10-13,47.4348
World,2021-10-14,47.589767
World,2021-10-15,47.74201
World,2021-10-16,47.871773
World,2021-10-17,48.004948
World,2021-10-18,48.155098
World,2021-10-19,48.337612
World,2021-10-20,48.54255
World,2021-10-21,48.703415
World,2021-10-22,48.873875
World,2021-10-23,49.012844
World,2021-10-24,49.153477
World,2021-10-25,49.26829
World,2021-10-26,49.429893
World,2021-10-27,49.580555
World,2021-10-28,49.734577
World,2021-10-29,49.91104
World,2021-10-30,50.100685
World,2021-10-31,50.214817
World,2021-11-01,50.33827
World,2021-11-02,50.456177
World,2021-11-03,50.602833
World,2021-11-04,50.742687
World,2021-11-05,50.869213
World,2021-11-06,50.97948
World,2021-11-07,51.10837
World,2021-11-08,51.242496
World,2021-11-09,51.401745
World,2021-11-10,51.5693
World,2021-11-11,51.718052
World,2021-11-12,51.87068
World,2021-11-13,52.00445
World,2021-11-14,52.113594
World,2021-11-15,52.227272
World,2021-11-16,52.360844
World,2021-11-17,52.505444
World,2021-11-18,52.63629
World,2021-11-19,52.778545
World,2021-11-20,52.908783
World,2021-11-21,53.0098
World,2021-11-22,53.132046
World,2021-11-23,53.266937
World,2021-11-24,53.413265
World,2021-11-25,53.534344
World,2021-11-26,53.687515
World,2021-11-27,53.783638
World,2021-11-28,53.910698
World,2021-11-29,54.029953
World,2021-11-30,54.170746
World,2021-12-01,54.326973
World,2021-12-02,54.471863
World,2021-12-03,54.59294
World,2021-12-04,54.716587
World,2021-12-05,54.80679
World,2021-12-06,54.903923
World,2021-12-07,55.021423
World,2021-12-08,55.131504
World,2021-12-09,55.25297
World,2021-12-10,55.357708
World,2021-12-11,55.49407
World,2021-12-12,55.579987
World,2021-12-13,55.671562
World,2021-12-14,55.799843
World,2021-12-15,55.912743
World,2021-12-16,56.016544
World,2021-12-17,56.139633
World,2021-12-18,56.25148
World,2021-12-19,56.33341
World,2021-12-20,56.426594
World,2021-12-21,56.544846
World,2021-12-22,56.644695
World,2021-12-23,56.750027
World,2021-12-24,56.840336
World,2021-12-25,56.934586
World,2021-12-26,56.995983
World,2021-12-27,57.075928
World,2021-12-28,57.177135
World,2021-12-29,57.285355
World,2021-12-30,57.365192
World,2021-12-31,57.452995
World,2022-01-01,57.516815
World,2022-01-02,57.611565
World,2022-01-03,57.720654
World,2022-01-04,57.844616
World,2022-01-05,57.981777
World,2022-01-06,58.117912
World,2022-01-07,58.291653
World,2022-01-08,58.36466
World,2022-01-09,58.477688
World,2022-01-10,58.568314
World,2022-01-11,58.71831
World,2022-01-12,58.8348
World,2022-01-13,58.95638
World,2022-01-14,59.03594
World,2022-01-15,59.163437
World,2022-01-16,59.265823
World,2022-01-17,59.37269
World,2022-01-18,59.434433
World,2022-01-19,59.582363
World,2022-01-20,59.686047
World,2022-01-21,59.785034
World,2022-01-22,59.87097
World,2022-01-23,59.932083
World,2022-01-24,59.980263
World,2022-01-25,60.060448
World,2022-01-26,60.139404
World,2022-01-27,60.20073
World,2022-01-28,60.27541
World,2022-01-29,60.339947
World,2022-01-30,60.403316
World,2022-01-31,60.476345
World,2022-02-01,60.548023
World,2022-02-02,60.61921
World,2022-02-03,60.68882
World,2022-02-04,60.76667
World,2022-02-05,60.842007
World,2022-02-06,60.90008
World,2022-02-07,60.954872
World,2022-02-08,61.029736
World,2022-02-09,61.10218
World,2022-02-10,61.1629
World,2022-02-11,61.247936
World,2022-02-12,61.307472
World,2022-02-13,61.367935
World,2022-02-14,61.430565
World,2022-02-15,61.503506
World,2022-02-16,61.567936
World,2022-02-17,61.638573
World,2022-02-18,61.713215
World,2022-02-19,61.794533
World,2022-02-20,61.84483
World,2022-02-21,61.900784
World,2022-02-22,61.96027
World,2022-02-23,62.050125
World,2022-02-24,62.138317
World,2022-02-25,62.221016
World,2022-02-26,62.30344
World,2022-02-27,62.371323
World,2022-02-28,62.449223
World,2022-03-01,62.483532
World,2022-03-02,62.5255
World,2022-03-03,62.564255
World,2022-03-04,62.61173
World,2022-03-05,62.650387
World,2022-03-06,62.68135
World,2022-03-07,62.714664
World,2022-03-08,62.751183
World,2022-03-09,62.784454
World,2022-03-10,62.82803
World,2022-03-11,62.866188
World,2022-03-12,62.901043
World,2022-03-13,62.931034
World,2022-03-14,62.959583
World,2022-03-15,62.990902
World,2022-03-16,63.022285
World,2022-03-17,63.059788
World,2022-03-18,63.096634
World,2022-03-19,63.127644
World,2022-03-20,63.15495
World,2022-03-21,63.198643
World,2022-03-22,63.24532
World,2022-03-23,63.30772
World,2022-03-24,63.36438
World,2022-03-25,63.40675
World,2022-03-26,63.464302
World,2022-03-27,63.494656
World,2022-03-28,63.53263
World,2022-03-29,63.573837
World,2022-03-30,63.629974
World,2022-03-31,63.68122
World,2022-04-01,63.717415
World,2022-04-02,63.748585
World,2022-04-03,63.777527
World,2022-04-04,63.806454
World,2022-04-05,63.837986
World,2022-04-06,63.875965
World,2022-04-07,63.910553
World,2022-04-08,63.94268
World,2022-04-09,63.97438
World,2022-04-10,63.99767
World,2022-04-11,64.02076
World,2022-04-12,64.051056
World,2022-04-13,64.07365
World,2022-04-14,64.09972
World,2022-04-15,64.11831
World,2022-04-16,64.13878
World,2022-04-17,64.158134
World,2022-04-18,64.17919
World,2022-04-19,64.207855
World,2022-04-20,64.230484
World,2022-04-21,64.25849
World,2022-04-22,64.28701
World,2022-04-23,64.31442
World,2022-04-24,64.338936
World,2022-04-25,64.36396
World,2022-04-26,64.39163
World,2022-04-27,64.41694
World,2022-04-28,64.442726
World,2022-04-29,64.469505
World,2022-04-30,64.48959
World,2022-05-01,64.5068
World,2022-05-02,64.52281
World,2022-05-03,64.540886
World,2022-05-04,64.558304
World,2022-05-05,64.57791
World,2022-05-06,64.59904
World,2022-05-07,64.617805
World,2022-05-08,64.63556
World,2022-05-09,64.6489
World,2022-05-10,64.66533
World,2022-05-11,64.6824
World,2022-05-12,64.69876
World,2022-05-13,64.71557
World,2022-05-14,64.73545
World,2022-05-15,64.75344
World,2022-05-16,64.7707
World,2022-05-17,64.7864
World,2022-05-18,64.80568
World,2022-05-19,64.823135
World,2022-05-20,64.84143
World,2022-05-21,64.85754
World,2022-05-22,64.87236
World,2022-05-23,64.88911
World,2022-05-24,64.90815
World,2022-05-25,64.92868
World,2022-05-26,64.94848
World,2022-05-27,64.96959
World,2022-05-28,64.98811
World,2022-05-29,65.004074
World,2022-05-30,65.027725
World,2022-05-31,65.04573
World,2022-06-01,65.06497
World,2022-06-02,65.07968
World,2022-06-03,65.09537
World,2022-06-04,65.11031
World,2022-06-05,65.12326
World,2022-06-06,65.141884
World,2022-06-07,65.162834
World,2022-06-08,65.184654
World,2022-06-09,65.20794
World,2022-06-10,65.22995
World,2022-06-11,65.25081
World,2022-06-12,65.27015
World,2022-06-13,65.29077
World,2022-06-14,65.312325
World,2022-06-15,65.33384
World,2022-06-16,65.35621
World,2022-06-17,65.37835
World,2022-06-18,65.40246
World,2022-06-19,65.419266
World,2022-06-20,65.445076
World,2022-06-21,65.47283
World,2022-06-22,65.5011
World,2022-06-23,65.529564
World,2022-06-24,65.55781
World,2022-06-25,65.58734
World,2022-06-26,65.61502
World,2022-06-27,65.64254
World,2022-06-28,65.68462
World,2022-06-29,65.72647
World,2022-06-30,65.755196
World,2022-07-01,65.78388
World,2022-07-02,65.81089
World,2022-07-03,65.836075
World,2022-07-04,65.8623
World,2022-07-05,65.88962
World,2022-07-06,65.91645
World,2022-07-07,65.94354
World,2022-07-08,65.971596
World,2022-07-09,65.997955
World,2022-07-10,66.023384
World,2022-07-11,66.04747
World,2022-07-12,66.07091
World,2022-07-13,66.09543
World,2022-07-14,66.12028
World,2022-07-15,66.145065
World,2022-07-16,66.16786
World,2022-07-17,66.191284
World,2022-07-18,66.22318
World,2022-07-19,66.25661
World,2022-07-20,66.28249
World,2022-07-21,66.3092
World,2022-07-22,66.336494
World,2022-07-23,66.3611
World,2022-07-24,66.38382
World,2022-07-25,66.411865
World,2022-07-26,66.440735
World,2022-07-27,66.47035
World,2022-07-28,66.495926
World,2022-07-29,66.522316
World,2022-07-30,66.54758
World,2022-07-31,66.57114
World,2022-08-01,66.590034
World,2022-08-02,66.610504
World,2022-08-03,66.63132
World,2022-08-04,66.6523
World,2022-08-05,66.67482
World,2022-08-06,66.69485
World,2022-08-07,66.7139
World,2022-08-08,66.7321
World,2022-08-09,66.74988
World,2022-08-10,66.76575
World,2022-08-11,66.78282
World,2022-08-12,66.80022
World,2022-08-13,66.81609
World,2022-08-14,66.83164
World,2022-08-15,66.84663
World,2022-08-16,66.86095
World,2022-08-17,66.87633
World,2022-08-18,66.892365
World,2022-08-19,66.90786
World,2022-08-20,66.92315
World,2022-08-21,66.93805
World,2022-08-22,66.95503
World,2022-08-23,66.97406
World,2022-08-24,66.99221
World,2022-08-25,67.01122
World,2022-08-26,67.028694
World,2022-08-27,67.04442
